범주	file:line	함수	호출 경로 요약	관리채널 도달	도달 사유	(B) 요소	현재 retire 주체	r5 행	리뷰 태그	callee	순번	깊이	seed 종류
D	src/services/discord/tmux_watcher.rs:443	tmux_output_watcher_with_restore	tmux_output_watcher_with_restore → collect_turn_stream_until_terminal → .current_offset=	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S12,S05(fn),S06(fn),S13(fn),S15(fn)	M15(fn),R11(fn)	collect_turn_stream_until_terminal	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher.rs:567	tmux_output_watcher_with_restore	tmux_output_watcher_with_restore → current_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S05(fn),S06(fn),S12(fn),S13(fn),S15(fn)	M15(fn),R11(fn)	current_offset:	3	0	struct-init
D	src/services/discord/tmux_watcher.rs:575	tmux_output_watcher_with_restore	tmux_output_watcher_with_restore → last_relayed_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S05(fn),S06(fn),S12(fn),S13(fn),S15(fn)	M15(fn),R11(fn)	last_relayed_offset:	2	0	struct-init
D	src/services/discord/tmux_watcher.rs:586	tmux_output_watcher_with_restore	tmux_output_watcher_with_restore → handle_no_result_exits → .current_offset=	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S05(fn),S06(fn),S12(fn),S13(fn),S15(fn)	M15(fn),R11(fn)	handle_no_result_exits	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher.rs:610	tmux_output_watcher_with_restore	tmux_output_watcher_with_restore → current_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S05(fn),S06(fn),S12(fn),S13(fn),S15(fn)	M15(fn),R11(fn)	current_offset:	4	0	struct-init
D	src/services/discord/tmux_watcher.rs:611	tmux_output_watcher_with_restore	tmux_output_watcher_with_restore → response_sent_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S05(fn),S06(fn),S12(fn),S13(fn),S15(fn)	M15(fn),R11(fn)	response_sent_offset:	1	0	struct-init
D	src/services/discord/tmux_watcher.rs:661	tmux_output_watcher_with_restore	tmux_output_watcher_with_restore → current_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S05(fn),S06(fn),S12(fn),S13(fn),S15(fn)	M15(fn),R11(fn)	current_offset:	5	0	struct-init
D	src/services/discord/tmux_watcher.rs:662	tmux_output_watcher_with_restore	tmux_output_watcher_with_restore → response_sent_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S05(fn),S06(fn),S12(fn),S13(fn),S15(fn)	M15(fn),R11(fn)	response_sent_offset:	2	0	struct-init
D	src/services/discord/tmux_watcher.rs:679	tmux_output_watcher_with_restore	tmux_output_watcher_with_restore → last_relayed_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S05(fn),S06(fn),S12(fn),S13(fn),S15(fn)	M15(fn),R11(fn)	last_relayed_offset:	3	0	struct-init
D	src/services/discord/tmux_watcher.rs:683	tmux_output_watcher_with_restore	tmux_output_watcher_with_restore → run_pre_emit_guard → response_sent_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S05(fn),S06(fn),S12(fn),S13(fn),S15(fn)	M15(fn),R11(fn)	run_pre_emit_guard	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher.rs:704	tmux_output_watcher_with_restore	tmux_output_watcher_with_restore → current_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S05(fn),S06(fn),S12(fn),S13(fn),S15(fn)	M15(fn),R11(fn)	current_offset:	6	0	struct-init
D	src/services/discord/tmux_watcher.rs:723	tmux_output_watcher_with_restore	tmux_output_watcher_with_restore → response_sent_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S05(fn),S06(fn),S12(fn),S13(fn),S15(fn)	M15(fn),R11(fn)	response_sent_offset:	3	0	struct-init
D	src/services/discord/tmux_watcher.rs:757	tmux_output_watcher_with_restore	tmux_output_watcher_with_restore → current_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S05(fn),S06(fn),S12(fn),S13(fn),S15(fn)	M15(fn),R11(fn)	current_offset:	7	0	struct-init
D	src/services/discord/tmux_watcher.rs:769	tmux_output_watcher_with_restore	tmux_output_watcher_with_restore → last_relayed_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S05(fn),S06(fn),S12(fn),S13(fn),S15(fn)	M15(fn),R11(fn)	last_relayed_offset:	4	0	struct-init
D	src/services/discord/tmux_watcher.rs:779	tmux_output_watcher_with_restore	tmux_output_watcher_with_restore → last_relayed_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S05(fn),S06(fn),S12(fn),S13(fn),S15(fn)	M15(fn),R11(fn)	last_relayed_offset:	5	0	struct-init
D	src/services/discord/tmux_watcher.rs:786	tmux_output_watcher_with_restore	tmux_output_watcher_with_restore → run_terminal_preflight_suppression → advance_watcher_confirmed_end	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S05(fn),S06(fn),S12(fn),S13(fn),S15(fn)	M15(fn),R11(fn)	run_terminal_preflight_suppression	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher.rs:800	tmux_output_watcher_with_restore	tmux_output_watcher_with_restore → last_relayed_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S05(fn),S06(fn),S12(fn),S13(fn),S15(fn)	M15(fn),R11(fn)	last_relayed_offset:	6	0	struct-init
D	src/services/discord/tmux_watcher.rs:811	tmux_output_watcher_with_restore	tmux_output_watcher_with_restore → last_relayed_offset=	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S05(fn),S06(fn),S12(fn),S13(fn),S15(fn)	M15(fn),R11(fn)	last_relayed_offset=	1	0	local-assign
D	src/services/discord/tmux_watcher.rs:839	tmux_output_watcher_with_restore	tmux_output_watcher_with_restore → current_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S05(fn),S06(fn),S12(fn),S13(fn),S15(fn)	M15(fn),R11(fn)	current_offset:	8	0	struct-init
D	src/services/discord/tmux_watcher.rs:844	tmux_output_watcher_with_restore	tmux_output_watcher_with_restore → response_sent_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S05(fn),S06(fn),S12(fn),S13(fn),S15(fn)	M15(fn),R11(fn)	response_sent_offset:	4	0	struct-init
D	src/services/discord/tmux_watcher.rs:861	tmux_output_watcher_with_restore	tmux_output_watcher_with_restore → run_terminal_relay_plan → .reclaim_if_expired	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S05(fn),S06(fn),S12(fn),S13(fn),S15(fn)	M15(fn),R11(fn)	run_terminal_relay_plan	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher.rs:951	tmux_output_watcher_with_restore	tmux_output_watcher_with_restore → try_acquire_watcher_delivery_lease → .reclaim_if_expired	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S05(fn),S06(fn),S12(fn),S13(fn),S15(fn)	M15(fn),R11(fn)	try_acquire_watcher_delivery_lease	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher.rs:991	tmux_output_watcher_with_restore	tmux_output_watcher_with_restore → begin_watcher_terminal → frontier:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S05(fn),S06(fn),S12(fn),S13(fn),S15(fn)	M15(fn),R11(fn)	begin_watcher_terminal	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher.rs:1023	tmux_output_watcher_with_restore	tmux_output_watcher_with_restore → last_relayed_offset=	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S05(fn),S06(fn),S12(fn),S13(fn),S15(fn)	M15(fn),R11(fn)	last_relayed_offset=	2	0	local-assign
D	src/services/discord/tmux_watcher.rs:1049	tmux_output_watcher_with_restore	tmux_output_watcher_with_restore → last_watcher_relayed_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S05(fn),S06(fn),S12(fn),S13(fn),S15(fn)	M15(fn),R11(fn)	last_watcher_relayed_offset:	1	0	struct-init
D	src/services/discord/tmux_watcher.rs:1074	tmux_output_watcher_with_restore	tmux_output_watcher_with_restore → last_relayed_offset=	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S05(fn),S06(fn),S12(fn),S13(fn),S15(fn)	M15(fn),R11(fn)	last_relayed_offset=	3	0	local-assign
D	src/services/discord/tmux_watcher.rs:1123	tmux_output_watcher_with_restore	tmux_output_watcher_with_restore → apply_watcher_direct_fallback_send → *last_relayed_offset=	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S05(fn),S06(fn),S12(fn),S13(fn),S15(fn)	M15(fn),R11(fn)	apply_watcher_direct_fallback_send	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher.rs:1173	tmux_output_watcher_with_restore	tmux_output_watcher_with_restore → last_relayed_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S05(fn),S06(fn),S12(fn),S13(fn),S15(fn)	M15(fn),R11(fn)	last_relayed_offset:	7	0	struct-init
D	src/services/discord/tmux_watcher.rs:1204	tmux_output_watcher_with_restore	tmux_output_watcher_with_restore → response_sent_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S05(fn),S06(fn),S12(fn),S13(fn),S15(fn)	M15(fn),R11(fn)	response_sent_offset:	5	0	struct-init
D	src/services/discord/tmux_watcher.rs:1293	tmux_output_watcher_with_restore	tmux_output_watcher_with_restore → watcher_terminal_rewind_seed_from_parts → response_sent_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S05(fn),S06(fn),S12(fn),S13(fn),S15(fn)	M15(fn),R11(fn)	watcher_terminal_rewind_seed_from_parts	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher.rs:1313	tmux_output_watcher_with_restore	tmux_output_watcher_with_restore → .release	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S05(fn),S06(fn),S12(fn),S13(fn),S15(fn)	M15(fn),R11(fn)	.release	1	0	lease-transition
D	src/services/discord/tmux_watcher.rs:1320	tmux_output_watcher_with_restore	tmux_output_watcher_with_restore → current_offset=	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S05(fn),S06(fn),S12(fn),S13(fn),S15(fn)	M15(fn),R11(fn)	current_offset=	2	0	local-assign
D	src/services/discord/tmux_watcher.rs:1399	tmux_output_watcher_with_restore	tmux_output_watcher_with_restore → mark_watcher_terminal_delivery_committed → last_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S05(fn),S06(fn),S12(fn),S13(fn),S15(fn)	M15(fn),R11(fn)	mark_watcher_terminal_delivery_committed	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher.rs:1803	tmux_output_watcher_with_restore	tmux_output_watcher_with_restore → .commit	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S06,S05(fn),S12(fn),S13(fn),S15(fn)	M15(fn),R11(fn)	.commit	1	0	lease-transition
D	src/services/discord/tmux_watcher.rs:1815	tmux_output_watcher_with_restore	tmux_output_watcher_with_restore → commit_legacy_watcher_delivery → record_watcher_terminal_delivery	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S06,S05(fn),S12(fn),S13(fn),S15(fn)	M15(fn),R11(fn)	commit_legacy_watcher_delivery	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher.rs:1843	tmux_output_watcher_with_restore	tmux_output_watcher_with_restore → .release	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S06,S13,S05(fn),S12(fn),S15(fn)	R11,M15(fn)	.release	2	0	lease-transition
D	src/services/discord/tmux_watcher.rs:1868	tmux_output_watcher_with_restore	tmux_output_watcher_with_restore → advance_watcher_confirmed_end	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S06,S13,S05(fn),S12(fn),S15(fn)	M15(fn),R11(fn)	advance_watcher_confirmed_end	1	0	frontier-gate-symbol
D	src/services/discord/tmux_watcher.rs:2381	tmux_output_watcher_with_restore	tmux_output_watcher_with_restore → current_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S05(fn),S06(fn),S12(fn),S13(fn),S15(fn)	M15(fn),R11(fn)	current_offset:	9	0	struct-init
D	src/services/discord/tmux_watcher.rs:2446	tmux_output_watcher_with_restore	tmux_output_watcher_with_restore → drain_missing_inflight_dead_tmux_tail_to_eof → advance_watcher_confirmed_end	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·N(알림)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S05(fn),S06(fn),S12(fn),S13(fn),S15(fn)	M15,R11(fn)	drain_missing_inflight_dead_tmux_tail_to_eof	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher/cancel_handoff.rs:360	checkpoint	checkpoint → from_state → turn_start_offset:	예	TUI-direct watcher relay	D(drain)·C(custody)	terminal_commit_epilogue(S15)·pane-death(S16)	S12	-	from_state	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher/cancel_handoff/completion.rs:94	finish_after_receipt	finish_after_receipt → from_row → turn_start_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	from_row	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher/commit_decisions.rs:73	mark_watcher_terminal_delivery_committed	mark_watcher_terminal_delivery_committed → last_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	last_offset:	1	0	struct-init
D	src/services/discord/tmux_watcher/commit_decisions.rs:74	mark_watcher_terminal_delivery_committed	mark_watcher_terminal_delivery_committed → last_watcher_relayed_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	last_watcher_relayed_offset:	1	0	struct-init
D	src/services/discord/tmux_watcher/commit_decisions.rs:78	mark_watcher_terminal_delivery_committed	mark_watcher_terminal_delivery_committed → warn_for_watcher_terminal_commit_outcome → last_offset=	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	warn_for_watcher_terminal_commit_outcome	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher/commit_decisions.rs:85	mark_watcher_terminal_delivery_committed	mark_watcher_terminal_delivery_committed → last_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	last_offset:	2	0	struct-init
D	src/services/discord/tmux_watcher/committed_placeholder_cleanup.rs:137	reconcile_confirmed_preview	reconcile_confirmed_preview → from_state → turn_start_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	from_state	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher/entry.rs:19	tmux_output_watcher	tmux_output_watcher → tmux_output_watcher_with_restore → .commit	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	tmux_output_watcher_with_restore	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher/entry.rs:84	restore_delivery_position	restore_delivery_position → reset_stale_relay_watermark_if_output_regressed → reset_confirmed_frontier	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	reset_stale_relay_watermark_if_output_regressed	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher/entry.rs:91	restore_delivery_position	restore_delivery_position → reset_stale_local_relay_offset_if_output_regressed → *last_relayed_offset=	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	reset_stale_local_relay_offset_if_output_regressed	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher/jsonl_rotation.rs:84	rotate_watcher_jsonl_if_due	rotate_watcher_jsonl_if_due → current_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	current_offset:	1	0	struct-init
D	src/services/discord/tmux_watcher/jsonl_rotation.rs:113	rotate_watcher_jsonl_if_due	rotate_watcher_jsonl_if_due → current_offset=	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	current_offset=	1	0	local-assign
D	src/services/discord/tmux_watcher/jsonl_rotation.rs:114	rotate_watcher_jsonl_if_due	rotate_watcher_jsonl_if_due → last_relayed_offset=	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	last_relayed_offset=	1	0	local-assign
D	src/services/discord/tmux_watcher/jsonl_rotation.rs:214	rotate_owned_jsonl	rotate_owned_jsonl → collect_rotation_idle_evidence → current_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	collect_rotation_idle_evidence	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher/jsonl_rotation/backstop.rs:58	realign_frontier_after_rotation	realign_frontier_after_rotation → reset_stale_relay_watermark_if_output_regressed → reset_confirmed_frontier	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	reset_stale_relay_watermark_if_output_regressed	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher/jsonl_rotation/backstop.rs:78	realign_frontier_after_rotation	realign_frontier_after_rotation → reset_stale_relay_watermark_if_output_regressed → reset_confirmed_frontier	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	reset_stale_relay_watermark_if_output_regressed	2	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher/jsonl_rotation/backstop.rs:149	retry_sticky_frontier_realign	retry_sticky_frontier_realign → reset_stale_relay_watermark_if_output_regressed → reset_confirmed_frontier	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	reset_stale_relay_watermark_if_output_regressed	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher/jsonl_rotation/idle_gate.rs:193	collect_rotation_idle_evidence	collect_rotation_idle_evidence → current_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	current_offset:	1	0	struct-init
D	src/services/discord/tmux_watcher/liveness.rs:506	reacquire_watcher_inflight_for_active_stream	reacquire_watcher_inflight_for_active_stream → InflightTurnState::new	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S02	-	InflightTurnState::new	1	0	ctor
D	src/services/discord/tmux_watcher/liveness.rs:595	discard_restored_response_seed_before_no_inflight_terminal_relay	discard_restored_response_seed_before_no_inflight_terminal_relay → *response_sent_offset=	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S02(fn)	-	*response_sent_offset=	1	0	deref-assign
D	src/services/discord/tmux_watcher/liveness.rs:597	discard_restored_response_seed_before_no_inflight_terminal_relay	discard_restored_response_seed_before_no_inflight_terminal_relay → *response_sent_offset=	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S02(fn)	-	*response_sent_offset=	2	0	deref-assign
D	src/services/discord/tmux_watcher/loop_poll_prologue.rs:130	poll_watcher_output_or_continue	poll_watcher_output_or_continue → .current_offset=	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S02(fn)	-	.current_offset=	1	0	field-assign
D	src/services/discord/tmux_watcher/loop_poll_prologue.rs:132	poll_watcher_output_or_continue	poll_watcher_output_or_continue → .last_relayed_offset=	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S02(fn)	-	.last_relayed_offset=	1	0	field-assign
D	src/services/discord/tmux_watcher/loop_poll_prologue.rs:155	poll_watcher_output_or_continue	poll_watcher_output_or_continue → watcher_resume_outcome → last_relayed_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S02(fn)	-	watcher_resume_outcome	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher/loop_poll_prologue.rs:161	poll_watcher_output_or_continue	poll_watcher_output_or_continue → current_offset=	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S02(fn)	-	current_offset=	1	0	local-assign
D	src/services/discord/tmux_watcher/loop_poll_prologue.rs:163	poll_watcher_output_or_continue	poll_watcher_output_or_continue → last_relayed_offset=	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S02(fn)	-	last_relayed_offset=	1	0	local-assign
D	src/services/discord/tmux_watcher/loop_poll_prologue.rs:263	poll_watcher_output_or_continue	poll_watcher_output_or_continue → rotate_watcher_jsonl_if_due → current_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S02(fn)	-	rotate_watcher_jsonl_if_due	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher/loop_poll_prologue.rs:435	poll_watcher_output_or_continue	poll_watcher_output_or_continue → current_offset=	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S02(fn)	-	current_offset=	2	0	local-assign
D	src/services/discord/tmux_watcher/loop_poll_prologue.rs:536	poll_watcher_output_or_continue	poll_watcher_output_or_continue → reacquire_watcher_inflight_for_active_stream → InflightTurnState::new	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S02	-	reacquire_watcher_inflight_for_active_stream	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher/loop_poll_prologue.rs:638	poll_watcher_output_or_continue	poll_watcher_output_or_continue → last_relayed_offset=	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생)	terminal_commit_epilogue(S15)·pane-death(S16)	S02(fn)	-	last_relayed_offset=	2	0	local-assign
D	src/services/discord/tmux_watcher/loop_poll_prologue/watcher_resume.rs:67	watcher_resume_outcome	watcher_resume_outcome → last_relayed_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	last_relayed_offset:	1	0	struct-init
D	src/services/discord/tmux_watcher/no_result_exits.rs:194	handle_no_result_exits	handle_no_result_exits → watcher_fresh_idle_session_bound_retry_plan → turn_start_offset:	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	watcher_fresh_idle_session_bound_retry_plan	1	1	unnamed-fn-caller
D	src/services/discord/tmux_watcher/no_result_exits.rs:206	handle_no_result_exits	handle_no_result_exits → turn_start_offset=	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	turn_start_offset=	1	0	local-assign
D	src/services/discord/tmux_watcher/no_result_exits.rs:212	handle_no_result_exits	handle_no_result_exits → current_offset=	예	TUI-direct watcher relay	D(drain)·G(재개)·C(custody)·R(수동 재생) [모듈규칙]	terminal_commit_epilogue(S15)·pane-death(S16)	누락	-	current_offset=	1	0	local-assign
